683	46823	672165	MATT 5.18	airþa	-s---fn--i	Nb	airþa	80	268835
683	46823	672167	MATT 5.18	jota	-s---mn--i	Nb	jota	80	268837
683	46823	672168	MATT 5.18	ains	-s---mn--i	Ma	ains	80	268838
683	46823	672169	MATT 5.18	aiþþau	---------n	C-	aiþþau	80	268839
683	46823	672170	MATT 5.18	ains	-s---mn--i	Ma	ains	80	268840
683	46823	672171	MATT 5.18	striks	-s---mn--i	Nb	striks	80	268841
683	46823	672172	MATT 5.18	ni	---------n	Df	ni	80	268842
683	46823	672173	MATT 5.18	usleiþiþ	3spia----i	V-	us-leiþan	80	268844
683	46823	672174	MATT 5.18	af	---------n	R-	af	80	268845
683	46823	672175	MATT 5.18	witoda	-s---nd--i	Nb	witoþ	80	268847
683	46823	672177	MATT 5.18	unte	---------n	G-	unte	80	268848
683	46823	672178	MATT 5.18	allata	-s---nn--i	Px	alls	80	268850
683	46823	672179	MATT 5.18	wairþiþ	3spia----i	V-	wairþan	80	268851
683	46824	672181	MATT 5.19	iþ	---------n	C-	iþ	80	None
683	46824	672182	MATT 5.19	saei	-s---mn--i	Pr	saei	80	268853
683	46824	672183	MATT 5.19	nu	---------n	Df	nu	80	268855
683	46824	672184	MATT 5.19	gatairiþ	3spia----i	V-	ga-tairan	80	268856
683	46824	672185	MATT 5.19	aina	-s---fa--i	Ma	ains	80	268857
683	46824	672186	MATT 5.19	anabusne	-p---fg--i	Nb	anabusns	80	268859
683	46824	672187	MATT 5.19	þizo	-p---fg--i	Pd	sa	80	268860
683	46824	672188	MATT 5.19	minnistono	-p---fgswi	A-	minnists	80	268862
683	46824	672189	MATT 5.19	jah	---------n	C-	jah	80	268863
683	46824	672190	MATT 5.19	laisjai	3spoa----i	V-	laisjan	80	268864
683	46824	672191	MATT 5.19	swa	---------n	Df	swa	80	268865
683	46824	672192	MATT 5.19	mans	-p---ma--i	Nb	manna#2	80	268867
683	46824	672194	MATT 5.19	minnista	-s---mnswi	A-	minnists	80	268869
683	46824	672195	MATT 5.19	haitada	3spip----i	V-	haitan	80	268870
683	46824	672196	MATT 5.19	in	---------n	R-	in	80	268871
683	46824	672197	MATT 5.19	þiudangardjai	-s---fd--i	Nb	þiudangardi	80	268873
683	46824	672198	MATT 5.19	himine	-p---mg--i	Nb	himins	80	268875
683	46825	672200	MATT 5.19	iþ	---------n	C-	iþ	80	268878
683	46825	672201	MATT 5.19	saei	-s---mn--i	Pr	saei	80	268877
683	46825	672202	MATT 5.19	taujiþ	3spia----i	V-	taujan	80	268880
683	46825	672203	MATT 5.19	jah	---------n	C-	jah	80	268881
683	46825	672204	MATT 5.19	laisjai	3spoa----i	V-	laisjan	80	268882
683	46825	672205	MATT 5.19	swa	---------n	Df	swa	80	None
683	46825	672207	MATT 5.19	sah	-s---mn--i	Pd	sah	80	268884
683	46825	672208	MATT 5.19	mikils	-s---mnpsi	A-	mikils	80	268885
683	46825	672209	MATT 5.19	haitada	3spip----i	V-	haitan	80	268886
683	46825	672210	MATT 5.19	in	---------n	R-	in	80	268887
683	46825	672211	MATT 5.19	þiudangardjai	-s---fd--i	Nb	þiudangardi	80	268889
683	46825	672212	MATT 5.19	himine	-p---mg--i	Nb	himins	80	268891
683	46826	672214	MATT 5.20	qiþa	1spia----i	V-	qiþan	80	268893
683	46826	672215	MATT 5.20	auk	---------n	Df	auk	80	268894
683	46826	672216	MATT 5.20	izwis	2p---pd--i	Pp	jūs	80	268895
683	46826	672217	MATT 5.20	þatei	---------n	G-	þatei	80	268896
683	46826	672218	MATT 5.20	nibai	---------n	G-	nibai	80	268897
683	46826	672219	MATT 5.20	managizo	-s---fncwi	A-	manags	80	268903
683	46826	672220	MATT 5.20	wairþiþ	3spia----i	V-	wairþan	80	None
683	46826	672221	MATT 5.20	izwaraizos	2s---fg--i	Ps	izwar	80	268900
683	46826	672222	MATT 5.20	garaihteins	-s---fn--i	Nb	garaihteins	80	268902
683	46826	672223	MATT 5.20	þau	---------n	Df	þau	80	None
683	46826	672224	MATT 5.20	þize	-p---mg--i	Pd	sa	80	None
683	46826	672225	MATT 5.20	bokarje	-p---mg--i	Nb	bokareis	80	268905
683	46826	672226	MATT 5.20	jah	---------n	C-	jah	80	268906
683	46826	672227	MATT 5.20	Fareisaie	-p---mg--i	Nb	Fareisaius	80	268907
683	46826	672229	MATT 5.20	ni	---------n	Df	ni	80	268909
683	46826	672230	MATT 5.20	þau	---------n	Df	þau	80	None
683	46826	672231	MATT 5.20	qimiþ	2ppia----i	V-	qiman	80	268911
683	46826	672232	MATT 5.20	in	---------n	R-	in	80	268912
683	46826	672233	MATT 5.20	þiudangardjai	-s---fd--i	Nb	þiudangardi	80	268914
683	46826	672234	MATT 5.20	himine	-p---mg--i	Nb	himins	80	268916
683	46827	672236	MATT 5.21	hausideduþ	2puia----i	V-	hausjan	80	268918
683	46827	672237	MATT 5.21	þatei	---------n	G-	þatei	80	268919
683	46827	672238	MATT 5.21	qiþan	-srppnn-si	V-	qiþan	80	268920
683	46827	672239	MATT 5.21	ist	3spia----i	V-	wisan#1	80	None
683	46827	672240	MATT 5.21	þaim	-p---md--i	Pd	sa	80	None
683	46827	672241	MATT 5.21	airizam	-p---mdcwi	A-	airizans	80	268922
683	46828	672243	MATT 5.21	ni	---------n	Df	ni	80	268924
683	46828	672244	MATT 5.21	maurþrjais	2spoa----i	V-	maurþrjan	80	268925
683	46829	672246	MATT 5.21	iþ	---------n	C-	iþ	80	268928
683	46829	672247	MATT 5.21	saei	-s---mn--i	Pr	saei	80	268927
683	46829	672248	MATT 5.21	maurþreiþ	3spia----i	V-	maurþrjan	80	268930
683	46829	672249	MATT 5.21	skula	-s---mn--i	Nb	skula	80	268932
683	46829	672250	MATT 5.21	wairþiþ	3spia----i	V-	wairþan	80	268933
683	46829	672251	MATT 5.21	stauai	-s---fd--i	Nb	staua#1	80	268935
683	46830	672253	MATT 5.22	aþþan	---------n	C-	aþþan	80	268938
683	46830	672254	MATT 5.22	ik	1s---mn--i	Pp	ik	80	268937
683	46830	672255	MATT 5.22	qiþa	1spia----i	V-	qiþan	80	268939
683	46830	672256	MATT 5.22	izwis	2p---pd--i	Pp	jūs	80	268940
683	46830	672257	MATT 5.22	þatei	---------n	G-	þatei	80	268941
683	46830	672258	MATT 5.22	ƕazuh	-s---mn--i	Px	ƕazuh	80	268942
683	46830	672259	MATT 5.22	modags	-s---mnpsi	A-	modags	80	268944
683	46830	672260	MATT 5.22	broþr	-s---md--i	Nb	broþar	80	268946
683	46830	672261	MATT 5.22	seinamma	3s---md--i	Pt	*seins	80	268947
683	46830	672262	MATT 5.22	sware	---------n	Df	sware	80	None
683	46830	672264	MATT 5.22	skula	-s---mn--i	Nb	skula	80	268948
683	46830	672265	MATT 5.22	wairþiþ	3spia----i	V-	wairþan	80	None
683	46830	672266	MATT 5.22	stauai	-s---fd--i	Nb	staua#1	80	268951
683	46831	672268	MATT 5.22	iþ	---------n	C-	iþ	80	268954
683	46831	672269	MATT 5.22	saei	-s---mn--i	Pr	saei	80	268953
683	46831	672270	MATT 5.22	qiþiþ	3spia----i	V-	qiþan	80	268956
683	46831	672271	MATT 5.22	broþr	-s---md--i	Nb	broþar	80	268958
683	46831	672272	MATT 5.22	seinamma	3s---md--i	Pt	*seins	80	268959
683	46831	672273	MATT 5.22	raka	---------n	F-	raka	80	None
683	46831	672275	MATT 5.22	skula	-s---mn--i	Nb	skula	80	268963
683	46831	672276	MATT 5.22	wairþiþ	3spia----i	V-	wairþan	80	None
683	46831	672277	MATT 5.22	gaqumþai	-s---fd--i	Nb	gaqumþs	80	268966
683	46832	672279	MATT 5.22	aþþan	---------n	C-	aþþan	80	765670
683	46832	672280	MATT 5.22	saei	-s---mn--i	Pr	saei	80	765669
683	46832	672281	MATT 5.22	qiþiþ	3spia----i	V-	qiþan	80	765672
683	46832	672282	MATT 5.22	dwala	-s---mvpwi	A-	dwals	80	765673
683	46832	672284	MATT 5.22	skula	-s---mn--i	Nb	skula	80	765674
683	46832	672285	MATT 5.22	wairþiþ	3spia----i	V-	wairþan	80	None
683	46832	672286	MATT 5.22	in	---------n	R-	in	80	765676
683	46832	672287	MATT 5.22	gaiainnan	-s---ma--i	Nb	gaiainna	80	765678
683	46832	672288	MATT 5.22	funins	-s---ng--i	Nb	fon	80	765680
683	46833	672290	MATT 5.23	jabai	---------n	G-	jabai	80	765681
683	46833	672291	MATT 5.23	nu	---------n	Df	nu	80	765682
683	46833	672292	MATT 5.23	bairais	2spoa----i	V-	bairan	80	765683
683	46833	672293	MATT 5.23	aibr	-s---na--i	Nb	aibr	80	765685
683	46833	672294	MATT 5.23	þein	2s---na--i	Ps	þeins	80	765686
683	46833	672295	MATT 5.23	du	---------n	R-	du	80	765687
683	46833	672296	MATT 5.23	hunslastada	-s---md--i	Nb	hunslastaþs	80	765689
683	46833	672297	MATT 5.23	jah	---------n	C-	jah	80	765690
683	46833	672298	MATT 5.23	jainar	---------n	Df	jainar	80	765691
683	46833	672299	MATT 5.23	gamuneis	2spoa----i	V-	ga-munan	80	765692
683	46833	672300	MATT 5.23	þatei	---------n	G-	þatei	80	765693
683	46833	672301	MATT 5.23	broþar	-s---mn--i	Nb	broþar	80	765695
683	46833	672302	MATT 5.23	þeins	2s---mn--i	Ps	þeins	80	765696
683	46833	672303	MATT 5.23	habaiþ	3spia----i	V-	haban	80	765697
683	46833	672304	MATT 5.23	ƕa	-s---na--i	Px	ƕas	80	765698
683	46833	672305	MATT 5.23	bi	---------n	R-	bi	80	765699
683	46833	672306	MATT 5.23	þuk	2s---ma--i	Pp	þu	80	765700
683	46833	672308	MATT 5.24	aflet	2spma----i	V-	af-letan	80	765701
683	46833	672309	MATT 5.24	jainar	---------n	Df	jainar	80	765702
683	46833	672310	MATT 5.24	þo	-s---fa--i	Pd	sa	80	None
683	46833	672311	MATT 5.24	giba	-s---fa--i	Nb	giba	80	765704
683	46833	672312	MATT 5.24	þeina	2s---fa--i	Ps	þeins	80	765705
683	46833	672313	MATT 5.24	in	---------n	R-	in	80	765706
683	46833	672314	MATT 5.24	andwairþja	-s---nd--i	Nb	andwairþi	80	None
683	46833	672315	MATT 5.24	hunslastadis	-s---mg--i	Nb	hunslastaþs	80	765708
683	46833	672316	MATT 5.24	jah	---------n	C-	jah	80	765709
683	46833	672317	MATT 5.24	gagg	2spma----i	V-	gaggan	80	765710
683	46833	672318	MATT 5.24	faurþis	---------n	Df	faurþis	80	765717
683	46833	672319	MATT 5.24	gasibjon	--pna----i	V-	ga-sibjon	80	None
683	46833	672320	MATT 5.24	broþr	-s---md--i	Nb	broþar	80	765714
683	46833	672321	MATT 5.24	þeinamma	2s---md--i	Ps	þeins	80	765715
683	46833	672323	MATT 5.24	jah	---------n	C-	jah	80	765716
683	46833	672324	MATT 5.24	biþe	---------n	Df	biþe	80	None
683	46833	672325	MATT 5.24	atgaggands	-sppamn-si	V-	at-gaggan	80	765718
683	46833	672326	MATT 5.24	atbair	2spma----i	V-	at-bairan	80	765719
683	46833	672327	MATT 5.24	þo	-s---fa--i	Pd	sa	80	None
683	46833	672328	MATT 5.24	giba	-s---fa--i	Nb	giba	80	765721
683	46833	672329	MATT 5.24	þeina	2s---fa--i	Ps	þeins	80	765722
683	46834	672331	MATT 5.25	sijais	2spoa----i	V-	wisan#1	80	269029
683	46834	672332	MATT 5.25	waila	---------n	Df	wáila	80	None
683	46834	672333	MATT 5.25	hugjands	-sppamn-si	V-	hugjan	80	269030
683	46834	672334	MATT 5.25	andastauin	-s---md--i	Nb	andastaua	80	269032
683	46834	672335	MATT 5.25	þeinamma	2s---md--i	Ps	þeins	80	269033
683	46834	672336	MATT 5.25	sprauto	---------n	Df	sprauto	80	269034
683	46834	672338	MATT 5.25	und	---------n	R-	und	80	None
683	46834	672339	MATT 5.25	þatei	---------n	G-	þatei	80	None
683	46834	672340	MATT 5.25	is	2spia----i	V-	wisan#1	80	269037
683	46834	672341	MATT 5.25	in	---------n	R-	in	80	269040
683	46834	672342	MATT 5.25	wiga	-s---md--i	Nb	wigs	80	269042
683	46834	672343	MATT 5.25	miþ	---------n	R-	miþ	80	269038
683	46834	672344	MATT 5.25	imma	3s---md--i	Pp	is	80	269039
683	46834	672346	MATT 5.25	ibai	---------n	G-	ibai	80	None
683	46834	672347	MATT 5.25	ƕan	---------n	Df	ƕan	80	269044
683	46834	672348	MATT 5.25	atgibai	3spoa----i	V-	at-giban	80	269046
683	46834	672349	MATT 5.25	þuk	2s---ma--i	Pp	þu	80	269045
683	46834	672350	MATT 5.25	sa	-s---mn--i	Pd	sa	80	None
683	46834	672351	MATT 5.25	andastaua	-s---mn--i	Nb	andastaua	80	269048
683	46834	672352	MATT 5.25	stauin	-s---md--i	Nb	staua#2	80	269050
683	46834	672354	MATT 5.25	jah	---------n	C-	jah	80	269052
683	46834	672355	MATT 5.25	sa	-s---mn--i	Pd	sa	80	None
683	46834	672356	MATT 5.25	staua	-s---mn--i	Nb	staua#2	80	269054
683	46834	672357	MATT 5.25	þuk	2s---ma--i	Pp	þu	80	None
683	46834	672358	MATT 5.25	atgibai	3spoa----i	V-	at-giban	80	None
683	46834	672359	MATT 5.25	andbahta	-s---md--i	Nb	andbahts	80	269056
683	46834	672361	MATT 5.25	jah	---------n	C-	jah	80	269058
683	46834	672362	MATT 5.25	in	---------n	R-	in	80	269059
683	46834	672363	MATT 5.25	karkara	-s---fa--i	Nb	karkara	80	269060
683	46834	672364	MATT 5.25	galagjaza	2spip----i	V-	ga-lagjan	80	269061
683	46835	672366	MATT 5.26	amen	---------n	I-	amen	80	269063
683	46835	672367	MATT 5.26	qiþa	1spia----i	V-	qiþan	80	269064
683	46835	672368	MATT 5.26	þus	2s---md--i	Pp	þu	80	269065
683	46836	672370	MATT 5.26	ni	---------n	Df	ni	80	269067
683	46836	672371	MATT 5.26	usgaggis	2spia----i	V-	us-gaggan	80	269069
683	46836	672372	MATT 5.26	jainþro	---------n	Df	jainþro	80	269070
683	46836	672374	MATT 5.26	unte	---------n	G-	unte	80	269071
683	46836	672375	MATT 5.26	usgibis	2spia----i	V-	us-giban	80	269073
683	46836	672376	MATT 5.26	þana	-s---ma--i	Pd	sa	80	None
683	46836	672377	MATT 5.26	minnistan	-s---maswi	A-	minnists	80	269075
683	46836	672378	MATT 5.26	kintu	-s---ma--i	Nb	kintus	80	269076
683	46837	672380	MATT 5.27	hausideduþ	2puia----i	V-	hausjan	80	269078
683	46837	672381	MATT 5.27	þatei	---------n	G-	þatei	80	269079
683	46837	672382	MATT 5.27	qiþan	-srppnn-si	V-	qiþan	80	269080
683	46837	672383	MATT 5.27	ist	3spia----i	V-	wisan#1	80	None
683	46838	672385	MATT 5.27	ni	---------n	Df	ni	80	269082
683	46838	672386	MATT 5.27	horinos	2spoa----i	V-	horinon	80	269083
683	46839	672388	MATT 5.28	aþþan	---------n	C-	aþþan	80	269086
683	46839	672389	MATT 5.28	ik	1s---mn--i	Pp	ik	80	269085
683	46839	672390	MATT 5.28	qiþa	1spia----i	V-	qiþan	80	269087
683	46839	672391	MATT 5.28	izwis	2p---pd--i	Pp	jūs	80	269088
683	46839	672393	MATT 5.28	þatei	---------n	G-	þatei	80	269089
683	46839	672394	MATT 5.28	ƕazuh	-s---mn--i	Px	ƕazuh	80	269090
683	46839	672395	MATT 5.28	saei	-s---mn--i	Pr	saei	80	None
683	46839	672396	MATT 5.28	saiƕiþ	3spia----i	V-	saiƕan	80	269092
683	46839	672397	MATT 5.28	qinon	-s---fa--i	Nb	qino	80	269093
683	46839	672398	MATT 5.28	du	---------n	R-	du	80	269094
683	46839	672399	MATT 5.28	luston	--pna----i	V-	luston	80	269098
683	46839	672400	MATT 5.28	izos	3s---fg--i	Pp	is	80	None
683	46839	672402	MATT 5.28	ju	---------n	Df	ju	80	269097
683	46839	672403	MATT 5.28	gahorinoda	3suia----i	V-	ga-horinon	80	None
683	46839	672404	MATT 5.28	izai	3s---fd--i	Pp	is	80	269099
683	46839	672405	MATT 5.28	in	---------n	R-	in	80	269100
683	46839	672406	MATT 5.28	hairtin	-s---nd--i	Nb	hairto	80	269102
683	46839	672407	MATT 5.28	seinamma	3s---nd--i	Pt	*seins	80	269103
683	46840	672409	MATT 5.29	iþ	---------n	C-	iþ	80	269106
683	46840	672410	MATT 5.29	jabai	---------n	G-	jabai	80	269105
683	46840	672411	MATT 5.29	augo	-s---nn--i	Nb	augo	80	269108
683	46840	672412	MATT 5.29	þein	2s---nn--i	Ps	þeins	80	269109
683	46840	672413	MATT 5.29	þata	-s---nn--i	Pd	sa	80	None
683	46840	672414	MATT 5.29	taihswo	-s---nnpwi	A-	taihswa	80	269111
683	46840	672415	MATT 5.29	marzjai	3spoa----i	V-	marzjan	80	269112
683	46840	672416	MATT 5.29	þuk	2s---ma--i	Pp	þu	80	269113
683	46840	672418	MATT 5.29	usstagg	2spma----i	V-	us-stagg	80	269115
683	46840	672419	MATT 5.29	ita	3s---na--i	Pp	is	80	269116
683	46840	672420	MATT 5.29	jah	---------n	C-	jah	80	269117
683	46840	672421	MATT 5.29	wairp	2spma----i	V-	wairpan	80	269118
683	46840	672422	MATT 5.29	af	---------n	R-	af	80	269119
683	46840	672423	MATT 5.29	þus	2s---md--i	Pp	þu	80	269120
683	46841	672425	MATT 5.29	batizo	-s---nncwi	A-	batiza	80	269122
683	46841	672426	MATT 5.29	ist	3spia----i	V-	wisan#1	80	None
683	46841	672427	MATT 5.29	auk	---------n	Df	auk	80	269123
683	46841	672428	MATT 5.29	þus	2s---md--i	Pp	þu	80	269124
683	46841	672429	MATT 5.29	ei	---------n	G-	ei	80	269125
683	46841	672430	MATT 5.29	fraqistnai	3spoa----i	V-	fra-qistnan	80	269126
683	46841	672431	MATT 5.29	ains	-s---mn--i	Ma	ains	80	269127
683	46841	672432	MATT 5.29	liþiwe	-p---mg--i	Nb	liþus	80	269129
683	46841	672433	MATT 5.29	þeinaize	2p---mg--i	Ps	þeins	80	269130
683	46841	672435	MATT 5.29	jah	---------n	C-	jah	80	269131
683	46841	672436	MATT 5.29	ni	---------n	Df	ni	80	269132
683	46841	672437	MATT 5.29	allata	-s---nn--i	Px	alls	80	269133
683	46841	672438	MATT 5.29	leik	-s---nn--i	Nb	leik	80	269135
683	46841	672439	MATT 5.29	þein	2s---nn--i	Ps	þeins	80	269136
683	46841	672440	MATT 5.29	gadriusai	3spoa----i	V-	ga-driusan	80	269137
683	46841	672441	MATT 5.29	in	---------n	R-	in	80	269138
683	46841	672442	MATT 5.29	gaiainnan	-s---ma--i	Nb	gaiainna	80	269139
683	46842	672444	MATT 5.30	jah	---------n	C-	jah	80	269141
683	46842	672445	MATT 5.30	jabai	---------n	G-	jabai	80	269142
683	46842	672446	MATT 5.30	taihswo	-s---fnpwi	A-	taihswa	80	269144
683	46842	672447	MATT 5.30	þeina	2s---fn--i	Pp	þu	80	269145
683	46842	672448	MATT 5.30	handus	-s---fn--i	Nb	handus	80	269146
683	46842	672449	MATT 5.30	marzjai	3spoa----i	V-	marzjan	80	269147
683	46842	672450	MATT 5.30	þuk	2s---ma--i	Pp	þu	80	269148
683	46842	672452	MATT 5.30	afmait	2spma----i	V-	af-maitan	80	269150
683	46842	672453	MATT 5.30	þo	-s---fa--i	Pd	sa	80	269151
683	46842	672454	MATT 5.30	jah	---------n	C-	jah	80	269152
683	46842	672455	MATT 5.30	wairp	2spma----i	V-	wairpan	80	269153
683	46842	672456	MATT 5.30	af	---------n	R-	af	80	269154
683	46842	672457	MATT 5.30	þus	2s---md--i	Pp	þu	80	269155
683	46843	672459	MATT 5.30	batizo	-s---nncwi	A-	batiza	80	269157
683	46843	672460	MATT 5.30	ist	3spia----i	V-	wisan#1	80	None
683	46843	672461	MATT 5.30	auk	---------n	Df	auk	80	269158
683	46843	672462	MATT 5.30	þus	2s---md--i	Pp	þu	80	269159
683	46843	672463	MATT 5.30	ei	---------n	G-	ei	80	269160
683	46843	672464	MATT 5.30	fraqistnai	3spoa----i	V-	fra-qistnan	80	269161
683	46843	672465	MATT 5.30	ains	-s---mn--i	Ma	ains	80	269162
683	46843	672466	MATT 5.30	liþiwe	-p---mg--i	Nb	liþus	80	269164
683	46843	672467	MATT 5.30	þeinaize	2p---mg--i	Ps	þeins	80	269165
683	46843	672469	MATT 5.30	jah	---------n	C-	jah	80	269166
683	46843	672470	MATT 5.30	ni	---------n	Df	ni	80	269167
683	46843	672471	MATT 5.30	allata	-s---nn--i	Px	alls	80	269168
683	46843	672472	MATT 5.30	leik	-s---nn--i	Nb	leik	80	269170
683	46843	672473	MATT 5.30	þein	2s---nn--i	Ps	þeins	80	269171
683	46843	672474	MATT 5.30	gadriusai	3spoa----i	V-	ga-driusan	80	None
683	46843	672475	MATT 5.30	in	---------n	R-	in	80	269172
683	46843	672476	MATT 5.30	gaiainnan	-s---ma--i	Nb	gaiainna	80	269173
683	46844	672478	MATT 5.31	qiþan	-srppnn-si	V-	qiþan	80	269176
683	46844	672479	MATT 5.31	uh	---------n	C-	-uh	80	269177
683	46844	672480	MATT 5.31	þan	---------n	Df	þan	80	269180
683	46844	672481	MATT 5.31	ist	3spia----i	V-	wisan#1	80	None
683	46844	672482	MATT 5.31	þatei	---------n	G-	þatei	80	None
683	46844	672483	MATT 5.31	ƕazuh	-s---mn--i	Px	ƕazuh	80	None
683	46844	672484	MATT 5.31	saei	-s---mn--i	Pr	saei	80	269179
683	46844	672485	MATT 5.31	afletai	3spoa----i	V-	af-letan	80	269181
683	46844	672486	MATT 5.31	qen	-s---fa--i	Nb	qens	80	269183
683	46844	672488	MATT 5.31	gibai	3spoa----i	V-	giban	80	269186
683	46844	672489	MATT 5.31	izai	3s---fd--i	Pp	is	80	269187
683	46844	672490	MATT 5.31	afstassais	-s---fg--i	Nb	afstass	80	None
683	46844	672491	MATT 5.31	bokos	-p---fa--i	Nb	boka	80	269188
683	46845	672493	MATT 5.32	iþ	---------n	C-	iþ	80	269191
683	46845	672494	MATT 5.32	ik	1s---mn--i	Pp	ik	80	269190
683	46845	672495	MATT 5.32	qiþa	1spia----i	V-	qiþan	80	269192
683	46845	672496	MATT 5.32	izwis	2p---pd--i	Pp	jūs	80	269193
683	46845	672497	MATT 5.32	þatei	---------n	G-	þatei	80	269194
683	46845	672498	MATT 5.32	ƕazuh	-s---mn--i	Px	ƕazuh	80	269195
683	46845	672499	MATT 5.32	saei	-s---mn--i	Pr	saei	80	None
683	46845	672500	MATT 5.32	afletiþ	3spia----i	V-	af-letan	80	269197
683	46845	672501	MATT 5.32	qen	-s---fa--i	Nb	qens	80	269199
683	46845	672502	MATT 5.32	seina	3s---fa--i	Pt	*seins	80	269200
683	46845	672504	MATT 5.32	inuh	---------n	R-	inuh	80	269201
683	46845	672505	MATT 5.32	fairina	-s---fa--i	Nb	fairina	80	269202
683	46845	672506	MATT 5.32	kalkinassaus	-s---mg--i	Nb	kalkinassus	80	269203
683	46845	672508	MATT 5.32	taujiþ	3spia----i	V-	taujan	80	269204
683	46845	672509	MATT 5.32	þo	-s---fa--i	Pd	sa	80	269205
683	46845	672510	MATT 5.32	horinon	--pna----i	V-	horinon	80	269206
683	46846	672512	MATT 5.32	jah	---------n	C-	jah	80	269208
683	46846	672513	MATT 5.32	sa	-s---mn--i	Pd	sa	80	None
683	46846	672514	MATT 5.32	ize	-s---mn--i	Pr	izei	80	269209
683	46846	672515	MATT 5.32	afsatida	-srppfa-si	V-	af-satjan	80	269211
683	46846	672516	MATT 5.32	liugaiþ	3spia----i	V-	liugan#1	80	269212
683	46846	672518	MATT 5.32	horinoþ	3spia----i	V-	horinon	80	269213
683	46847	672520	MATT 5.33	aftra	---------n	Df	aftra	80	269215
683	46847	672521	MATT 5.33	hausideduþ	2puia----i	V-	hausjan	80	269216
683	46847	672522	MATT 5.33	þatei	---------n	G-	þatei	80	269217
